"","city","year","origintime","magnitude","depth"
"951","Wellington","2014",2014-01-21 00:24:38,4.8126185,36.582031
"952","Wellington","2014",2014-01-20 22:37:20,4.4168469,28.378906
"953","Wellington","2014",2014-01-20 18:40:05,4.1138244,29.902344
"954","Wellington","2014",2014-01-20 15:05:07,4.0633659,31.308594
"955","Wellington","2014",2014-01-20 14:27:37,4.5158066,28.320312
"956","Wellington","2014",2014-01-20 11:41:21,4.002578,34.941406
"957","Wellington","2014",2014-01-20 03:04:47,4.1585171,23.222656
"958","Wellington","2014",2014-01-20 02:58:00,4.2156701,22.226562
"959","Wellington","2014",2014-01-20 02:56:31,4.0187536,21.113281
"960","Wellington","2014",2014-01-20 02:52:45,6.2297616,34.179688
"961","Wellington","2014",2014-01-16 22:47:02,4.4431013,72.96875
"962","Wellington","2014",2014-01-15 07:37:53,4.1019998,20.761719
"963","Wellington","2014",2014-01-09 10:46:25,4.2066348,18.945312
"964","Wellington","2014",2014-01-01 15:26:24,4.132588,35.644531
"965","Wellington","2013",2013-12-06 00:45:00,4.614886708,19.1796875
"966","Wellington","2013",2013-10-10 15:38:51,4.031234259,16.1328125
"967","Wellington","2013",2013-10-05 18:27:36,4.267249708,15.8984375
"968","Wellington","2013",2013-10-01 16:22:32,4.671820318,21.640625
"969","Wellington","2013",2013-09-19 14:58:18,4.204578621,16.3671875
"970","Wellington","2013",2013-09-19 11:15:14,4.087590698,18.9453125
"971","Wellington","2013",2013-09-13 11:30:17,4.040271036,5
"972","Wellington","2013",2013-09-12 03:08:40,4.246460142,12.1975
"973","Wellington","2013",2013-09-11 17:11:10,4.247215424,18.2421875
"974","Wellington","2013",2013-09-04 12:04:10,5.022509678,13.0859375
"975","Wellington","2013",2013-09-01 15:37:06,4.166133016,11.796875
"976","Wellington","2013",2013-08-19 22:58:12,4.216852271,5.05859375
"977","Wellington","2013",2013-08-18 22:43:05,4.021130989,16.8359375
"978","Wellington","2013",2013-08-18 02:17:16,4.303633918,7.4609375
"979","Wellington","2013",2013-08-17 19:44:27,4.361393328,13.0859375
"980","Wellington","2013",2013-08-17 16:07:52,4.987026472,16.953125
"981","Wellington","2013",2013-08-17 12:39:28,4.190915391,14.2578125
"982","Wellington","2013",2013-08-17 08:58:40,5.495730843,15.078125
"983","Wellington","2013",2013-08-17 08:41:30,4.376212281,11.9140625
"984","Wellington","2013",2013-08-17 08:09:20,4.395355795,12.1484375
"985","Wellington","2013",2013-08-17 05:19:15,4.307454018,17.0703125
"986","Wellington","2013",2013-08-17 04:13:20,5.009249672,8.6328125
"987","Wellington","2013",2013-08-17 02:45:47,4.117482257,6.2890625
"988","Wellington","2013",2013-08-17 02:01:05,4.065101629,10.859375
"989","Wellington","2013",2013-08-17 00:25:12,4.037366604,10.7421875
"990","Wellington","2013",2013-08-16 22:23:11,4.236007941,11.9140625
"991","Wellington","2013",2013-08-16 15:46:13,4.063754466,7.6953125
"992","Wellington","2013",2013-08-16 14:47:02,4.878845959,15.4296875
"993","Wellington","2013",2013-08-16 13:35:55,4.03685373,13.3203125
"994","Wellington","2013",2013-08-16 08:38:55,5.191242112,17.0703125
"995","Wellington","2013",2013-08-16 07:23:14,4.675962042,9.21875
"996","Wellington","2013",2013-08-16 06:55:58,5.470215864,17.0703125
"997","Wellington","2013",2013-08-16 06:53:34,4.110407525,15.1953125
"998","Wellington","2013",2013-08-16 06:42:40,5.154459251,15.078125
"999","Wellington","2013",2013-08-16 05:58:28,5.002573113,9.3359375
"1000","Wellington","2013",2013-08-16 05:57:52,4.817361271,12.03125
"1001","Wellington","2013",2013-08-16 05:50:15,4.136296096,7.6953125
"1002","Wellington","2013",2013-08-16 05:34:04,4.30368383,15.1953125
"1003","Wellington","2013",2013-08-16 05:31:17,5.955616354,14.9609375
"1004","Wellington","2013",2013-08-16 05:26:40,4.758596787,13.0859375
"1005","Wellington","2013",2013-08-16 05:15:31,4.015419048,22.2265625
"1006","Wellington","2013",2013-08-16 04:52:01,4.06045035,9.8046875
"1007","Wellington","2013",2013-08-16 04:03:54,4.172558619,10.9765625
"1008","Wellington","2013",2013-08-16 03:51:36,5.530571485,14.2578125
"1009","Wellington","2013",2013-08-16 03:30:45,4.095237063,14.4921875
"1010","Wellington","2013",2013-08-16 03:26:50,4.741452648,10.0390625
"1011","Wellington","2013",2013-08-16 03:21:31,4.999664861,14.2578125
"1012","Wellington","2013",2013-08-16 03:15:11,4.365350537,13.5546875
"1013","Wellington","2013",2013-08-16 03:12:52,4.061353119,5.1171875
"1014","Wellington","2013",2013-08-16 03:09:07,5.62720585,7.4609375
"1015","Wellington","2013",2013-08-16 03:08:36,4.645498924,6.438809872
"1016","Wellington","2013",2013-08-16 03:06:12,4.656680913,5.05859375
"1017","Wellington","2013",2013-08-16 02:56:26,5.007924122,10.0390625
"1018","Wellington","2013",2013-08-16 02:53:55,4.00464235,11.6796875
"1019","Wellington","2013",2013-08-16 02:51:51,4.673629958,6.7578125
"1020","Wellington","2013",2013-08-16 02:50:42,4.036356014,13.5546875
"1021","Wellington","2013",2013-08-16 02:45:27,5.331907623,5.64453125
"1022","Wellington","2013",2013-08-16 02:41:47,4.32653558,5
"1023","Wellington","2013",2013-08-16 02:37:30,5.375048983,5.05859375
"1024","Wellington","2013",2013-08-16 02:33:18,4.984167835,8.3984375
"1025","Wellington","2013",2013-08-16 02:31:05,6.468769,7.4609375
"1026","Wellington","2013",2013-08-15 07:00:29,4.389588314,10.68359375
"1027","Wellington","2013",2013-08-02 12:59:28,4.036218457,11.2109375
"1028","Wellington","2013",2013-08-01 18:38:13,4.467888149,18.7109375
"1029","Wellington","2013",2013-08-01 12:56:13,4.958888786,11.6796875
"1030","Wellington","2013",2013-07-31 23:55:39,4.19474397,17.7734375
"1031","Wellington","2013",2013-07-31 23:10:11,4.757636363,17.0703125
"1032","Wellington","2013",2013-07-31 17:46:05,4.268836118,11.2109375
"1033","Wellington","2013",2013-07-29 09:44:41,4.026452688,14.7265625
"1034","Wellington","2013",2013-07-28 13:07:14,5.187060661,8.8671875
"1035","Wellington","2013",2013-07-27 20:59:49,4.29334089,9.51171875
"1036","Wellington","2013",2013-07-25 23:01:34,4.18727057,59.9609375
"1037","Wellington","2013",2013-07-25 09:48:07,4.004627313,10.91796875
"1038","Wellington","2013",2013-07-25 01:58:54,4.048882419,19.70703125
"1039","Wellington","2013",2013-07-24 14:15:14,4.004636011,13.84765625
"1040","Wellington","2013",2013-07-24 12:39:11,4.084003357,7.98828125
"1041","Wellington","2013",2013-07-24 11:03:14,4.295304361,14.140625
"1042","Wellington","2013",2013-07-23 21:27:50,4.238566955,8.6328125
"1043","Wellington","2013",2013-07-23 20:11:14,4.286493767,12.08984375
"1044","Wellington","2013",2013-07-23 18:25:52,4.102999007,13.14453125
"1045","Wellington","2013",2013-07-22 21:24:25,4.480712095,11.62109375
"1046","Wellington","2013",2013-07-22 13:31:46,4.817958243,19.8828125
"1047","Wellington","2013",2013-07-22 10:03:12,4.42460227,11.2109375
"1048","Wellington","2013",2013-07-22 07:22:55,4.224278463,15.6640625
"1049","Wellington","2013",2013-07-22 06:45:57,4.006933427,10.0390625
"1050","Wellington","2013",2013-07-22 06:43:09,4.525767839,11.6796875
"1051","Wellington","2013",2013-07-22 01:48:33,4.499364469,15.8984375
"1052","Wellington","2013",2013-07-21 23:35:52,4.493694341,10.0390625
"1053","Wellington","2013",2013-07-21 22:48:14,4.010373982,9.921875
"1054","Wellington","2013",2013-07-21 22:47:24,4.964483841,15.078125
"1055","Wellington","2013",2013-07-21 18:10:06,4.190761307,14.375
"1056","Wellington","2013",2013-07-21 15:22:13,4.813500325,12.265625
"1057","Wellington","2013",2013-07-21 15:15:11,4.903578569,14.4921875
"1058","Wellington","2013",2013-07-21 12:39:07,4.501631332,14.2578125
"1059","Wellington","2013",2013-07-21 10:27:16,4.181580887,14.4921875
"1060","Wellington","2013",2013-07-21 09:47:43,4.502787249,15.078125
"1061","Wellington","2013",2013-07-21 09:32:13,4.662406154,9.921875
"1062","Wellington","2013",2013-07-21 08:42:24,4.141651478,14.9609375
"1063","Wellington","2013",2013-07-21 08:28:15,4.7416695,20.761719
"1064","Wellington","2013",2013-07-21 08:10:52,4.355964355,15.078125
"1065","Wellington","2013",2013-07-21 07:55:59,4.261695846,16.953125
"1066","Wellington","2013",2013-07-21 07:45:59,4.427843383,13.3203125
"1067","Wellington","2013",2013-07-21 07:28:49,4.340219794,10.390625
"1068","Wellington","2013",2013-07-21 06:59:14,4.80214114,16.30859375
"1069","Wellington","2013",2013-07-21 06:49:29,4.112093114,14.31640625
"1070","Wellington","2013",2013-07-21 06:08:49,4.038483413,8.57421875
"1071","Wellington","2013",2013-07-21 06:06:22,4.49017547,20.99609375
"1072","Wellington","2013",2013-07-21 05:31:37,4.610687255,12.1825
"1073","Wellington","2013",2013-07-21 05:29:30,4.679206605,23.69140625
"1074","Wellington","2013",2013-07-21 05:23:54,4.277757689,9.921875
"1075","Wellington","2013",2013-07-21 05:21:29,4.181915077,5.0225
"1076","Wellington","2013",2013-07-21 05:18:12,4.408424653,12.0375
"1077","Wellington","2013",2013-07-21 05:16:59,4.447771952,15.8984375
"1078","Wellington","2013",2013-07-21 05:13:50,5.179988411,13.73046875
"1079","Wellington","2013",2013-07-21 05:13:12,4.640139683,12.005
"1080","Wellington","2013",2013-07-21 05:12:23,4.73595443,13.671875
"1081","Wellington","2013",2013-07-21 05:12:02,4.168554868,6.640625
"1082","Wellington","2013",2013-07-21 05:09:30,6.493254878,15.60546875
"1083","Wellington","2013",2013-07-21 04:50:19,4.397806549,13.96484375
"1084","Wellington","2013",2013-07-21 01:15:24,4.334136198,17.48046875
"1085","Wellington","2013",2013-07-21 00:21:39,4.33590637,5.0225
"1086","Wellington","2013",2013-07-21 00:21:24,4.012698949,5.1825
"1087","Wellington","2013",2013-07-20 22:55:16,4.955740953,19.6484375
"1088","Wellington","2013",2013-07-20 21:28:21,4.557028627,15.72265625
"1089","Wellington","2013",2013-07-20 19:30:32,4.368106356,18.18359375
"1090","Wellington","2013",2013-07-20 19:22:07,4.135146541,13.02734375
"1091","Wellington","2013",2013-07-20 19:20:16,4.272368797,12.08984375
"1092","Wellington","2013",2013-07-20 19:17:10,5.76767992,20.703125
"1093","Wellington","2013",2013-07-20 19:04:42,4.118285425,20.8203125
"1094","Wellington","2013",2013-07-19 03:21:15,4.685979628,14.9609375
"1095","Wellington","2013",2013-07-18 21:06:39,5.697137644,20.64453125
"1096","Wellington","2013",2013-03-26 08:33:26,4.446718469,59.2578125
"1097","Wellington","2013",2013-03-21 11:15:54,4.321603623,36.9921875
"1098","Wellington","2013",2013-02-17 12:01:29,4.687196814,22.9296875
"1099","Wellington","2013",2013-02-02 02:59:35,4.538098521,56.2109375
"1100","Wellington","2013",2013-01-19 03:37:55,4.133414282,18.4765625
"1101","Wellington","2013",2013-01-18 16:00:25,4.696353408,102.3828125
"1102","Wellington","2017",2017-07-29 16:15:15,4.089098324,55.99061584
"1103","Wellington","2017",2017-07-24 22:34:46,4.036339674,13.203125
"1104","Wellington","2017",2017-07-11 15:05:28,4.389827238,10.74147224
"1105","Wellington","2017",2017-07-10 13:45:25,4.041830726,11.3151207
"1106","Wellington","2017",2017-07-09 18:56:13,4.166635686,4.669864178
"1107","Wellington","2017",2017-07-06 08:44:23,4.40053856,21.43715477
"1108","Wellington","2017",2017-07-04 22:32:37,4.009828002,12.64853001
"1109","Wellington","2017",2017-06-07 16:11:35,4.131839851,6.937811852
"1110","Wellington","2017",2017-05-25 00:19:40,4.059591334,25.54966736
"1111","Wellington","2017",2017-05-06 07:53:50,4.52731758,39.45207977
"1112","Wellington","2017",2017-04-30 16:37:09,4.003137438,16.822855
"1113","Wellington","2017",2017-04-26 08:20:49,4.09705138,5
"1114","Wellington","2017",2017-04-19 16:51:46,4.058423056,5
"1115","Wellington","2017",2017-04-19 16:13:54,4.588435847,5
"1116","Wellington","2017",2017-04-09 11:30:15,4.469668772,13.11219788
"1117","Wellington","2017",2017-04-09 10:57:59,4.756361467,14.25007534
"1118","Wellington","2017",2017-04-08 10:03:23,4.176905543,9.552916527
"1119","Wellington","2017",2017-04-07 07:23:23,4.579426335,10.07100296
"1120","Wellington","2017",2017-04-06 09:42:49,4.916799979,8.76951313
"1121","Wellington","2017",2017-03-26 11:17:29,4.253273682,30.078125
"1122","Wellington","2017",2017-03-23 07:51:51,4.828048828,54.30885315
"1123","Wellington","2017",2017-03-22 12:17:38,4.089867718,19.7035408
"1124","Wellington","2017",2017-03-21 10:58:19,4.351518008,12.02960491
"1125","Wellington","2017",2017-03-18 20:09:45,4.526472337,28.94654465
"1126","Wellington","2017",2017-03-12 10:14:53,4.556120234,32.09612656
"1127","Wellington","2017",2017-03-10 05:25:57,4.146461907,11.90555382
"1128","Wellington","2017",2017-03-04 07:27:38,4.510135515,9.092115402
"1129","Wellington","2017",2017-03-03 02:49:13,4.014059435,5.729643345
"1130","Wellington","2017",2017-02-23 14:36:21,4.292906125,13.17467213
"1131","Wellington","2017",2017-02-11 15:14:22,4.187417392,21.11419106
"1132","Wellington","2017",2017-02-04 10:29:10,4.646244053,76.63915253
"1133","Wellington","2017",2017-01-23 06:16:39,4.572962983,9.922762871
"1134","Wellington","2017",2017-01-14 13:42:35,4.078983428,14.95531559
"1135","Wellington","2017",2017-01-13 23:30:06,4.486061174,9.170783043
"1136","Wellington","2017",2017-01-11 00:19:21,5.070984862,12.265625
"1137","Wellington","2017",2017-01-08 12:56:08,4.418595125,5
"1138","Wellington","2017",2017-01-06 08:45:17,4.770164032,8.624846458
"1139","Wellington","2017",2017-01-05 11:17:34,5.414742933,14.36779499
"1140","Wellington","2017",2017-01-04 07:39:23,4.149248632,17.73278618
"1141","Wellington","2017",2017-01-04 06:00:07,4.147899414,93.0947113
"1142","Wellington","2017",2017-01-01 10:52:23,4.307458384,10.45758724
"1143","Wellington","2016",2016-12-29 03:00:20,4.64433068,13.203125
"1144","Wellington","2016",2016-12-29 02:34:33,5.559761479,16.015625
"1145","Wellington","2016",2016-12-28 09:03:16,4.136148792,12.734375
"1146","Wellington","2016",2016-12-24 18:37:22,4.676788094,15.078125
"1147","Wellington","2016",2016-12-23 02:39:53,4.30290733,15.078125
"1148","Wellington","2016",2016-12-22 05:41:32,4.546364339,18.828125
"1149","Wellington","2016",2016-12-20 18:29:19,4.073579378,10.81555939
"1150","Wellington","2016",2016-12-18 11:39:53,4.027850897,8.607535362
"1151","Wellington","2016",2016-12-12 05:14:21,4.721188262,15.58651829
"1152","Wellington","2016",2016-12-10 05:03:11,4.185069458,5.838881969
"1153","Wellington","2016",2016-12-06 20:40:46,4.466508235,9.399833679
"1154","Wellington","2016",2016-12-05 22:38:15,4.053444985,13.21640682
"1155","Wellington","2016",2016-12-04 03:15:47,5.515423232,10.65642548
"1156","Wellington","2016",2016-12-03 00:50:17,4.054926328,11.95474148
"1157","Wellington","2016",2016-12-01 19:44:36,4.257932226,12.12528992
"1158","Wellington","2016",2016-12-01 13:03:56,4.178305344,9.743198395
"1159","Wellington","2016",2016-11-30 09:53:49,4.215300445,14.91506577
"1160","Wellington","2016",2016-11-28 13:00:49,4.419365639,5
"1161","Wellington","2016",2016-11-28 12:28:06,4.074411689,5
"1162","Wellington","2016",2016-11-27 08:42:16,4.890867208,9.228540421
"1163","Wellington","2016",2016-11-27 08:31:11,4.530074339,26.54634285
"1164","Wellington","2016",2016-11-26 20:33:28,4.177563065,11.96108341
"1165","Wellington","2016",2016-11-25 14:22:02,4.653228397,12
"1166","Wellington","2016",2016-11-24 18:16:38,4.046097823,32.98833084
"1167","Wellington","2016",2016-11-24 08:11:07,4.011064311,5
"1168","Wellington","2016",2016-11-24 00:08:29,4.320128263,11.68395329
"1169","Wellington","2016",2016-11-23 10:04:12,4.417616563,11.84852695
"1170","Wellington","2016",2016-11-23 01:00:14,4.69603937,11.73171902
"1171","Wellington","2016",2016-11-22 20:03:00,4.167670599,14.59593201
"1172","Wellington","2016",2016-11-22 19:24:08,4.187104515,12
"1173","Wellington","2016",2016-11-22 15:54:12,4.372390108,12
"1174","Wellington","2016",2016-11-22 04:37:22,4.025190183,9.814066887
"1175","Wellington","2016",2016-11-22 00:19:42,5.548644778,29.1119442
"1176","Wellington","2016",2016-11-21 22:04:58,4.276787665,13.57351971
"1177","Wellington","2016",2016-11-21 09:57:28,4.068404673,5.312604427
"1178","Wellington","2016",2016-11-21 05:06:42,4.590429625,10.0601778
"1179","Wellington","2016",2016-11-21 02:47:09,4.107304903,10.77856255
"1180","Wellington","2016",2016-11-20 16:30:19,4.069766652,12.54061794
"1181","Wellington","2016",2016-11-19 20:48:54,4.633207705,11.68447113
"1182","Wellington","2016",2016-11-19 08:08:36,4.129108557,9.632219315
"1183","Wellington","2016",2016-11-19 07:32:09,4.109093775,12.68017197
"1184","Wellington","2016",2016-11-18 16:07:44,4.216101461,8.929696083
"1185","Wellington","2016",2016-11-18 15:17:33,4.441727849,7.568520069
"1186","Wellington","2016",2016-11-18 12:03:56,4.59762086,5
"1187","Wellington","2016",2016-11-18 11:32:15,4.242578794,10.45173931
"1188","Wellington","2016",2016-11-18 00:08:47,4.538031008,8.838127136
"1189","Wellington","2016",2016-11-17 23:42:17,4.122858394,11.89614296
"1190","Wellington","2016",2016-11-17 10:11:52,4.437962255,10.13559055
"1191","Wellington","2016",2016-11-17 09:21:58,4.209125299,9.15826416
"1192","Wellington","2016",2016-11-17 04:04:05,4.623793537,10.36133003
"1193","Wellington","2016",2016-11-17 01:01:41,4.246633305,5
"1194","Wellington","2016",2016-11-16 23:39:41,4.649850471,12.82605743
"1195","Wellington","2016",2016-11-16 21:05:00,4.973329122,11.0755682
"1196","Wellington","2016",2016-11-16 17:08:23,4.180706857,12.73612976
"1197","Wellington","2016",2016-11-16 14:41:33,4.005713317,12.79176521
"1198","Wellington","2016",2016-11-16 13:05:38,4.045476726,8.794525146
"1199","Wellington","2016",2016-11-16 09:15:14,4.028579352,15.54866886
"1200","Wellington","2016",2016-11-16 06:09:39,4.807659863,5
"1201","Wellington","2016",2016-11-16 05:01:05,4.088550192,7.511114597
"1202","Wellington","2016",2016-11-16 04:47:30,4.41789896,5
"1203","Wellington","2016",2016-11-16 03:55:15,4.366313378,5
"1204","Wellington","2016",2016-11-15 23:47:51,4.598823181,9.628955841
"1205","Wellington","2016",2016-11-15 23:01:08,4.270016049,10.76503277
"1206","Wellington","2016",2016-11-15 20:21:40,4.159643829,6.997711182
"1207","Wellington","2016",2016-11-15 19:53:02,4.743873903,8.822173119
"1208","Wellington","2016",2016-11-15 19:18:54,4.128785613,12.03287792
"1209","Wellington","2016",2016-11-15 19:03:58,4.710581905,11.70079231
"1210","Wellington","2016",2016-11-15 15:15:56,4.400438287,9.681557655
"1211","Wellington","2016",2016-11-15 15:07:19,4.18976039,5.738389015
"1212","Wellington","2016",2016-11-15 13:52:03,4.763905394,11.55106449
"1213","Wellington","2016",2016-11-15 12:56:35,4.039484937,10.91258049
"1214","Wellington","2016",2016-11-15 12:12:05,4.04307936,10.24896908
"1215","Wellington","2016",2016-11-15 09:10:03,4.108379783,10.23039818
"1216","Wellington","2016",2016-11-15 08:42:13,4.616904549,7.120433331
"1217","Wellington","2016",2016-11-15 07:12:26,4.731787607,9.750073433
"1218","Wellington","2016",2016-11-15 06:09:35,4.366682673,11.11373329
"1219","Wellington","2016",2016-11-15 04:04:43,4.297778929,11.07157421
"1220","Wellington","2016",2016-11-15 02:23:05,4.328142325,10.66363907
"1221","Wellington","2016",2016-11-15 01:47:53,4.496065056,8.526032448
"1222","Wellington","2016",2016-11-15 01:43:52,5.173879193,6.481728554
"1223","Wellington","2016",2016-11-15 01:36:35,4.063238555,5
"1224","Wellington","2016",2016-11-15 01:34:45,5.817842039,5.816515923
"1225","Wellington","2016",2016-11-14 20:08:39,4.140259147,5
"1226","Wellington","2016",2016-11-14 18:58:24,4.337666537,7.59950161
"1227","Wellington","2016",2016-11-14 15:22:39,4.713109806,10.86295986
"1228","Wellington","2016",2016-11-14 15:22:18,4.559721032,12
"1229","Wellington","2016",2016-11-14 14:38:20,4.035877296,12
"1230","Wellington","2016",2016-11-14 14:24:10,4.088587992,0.573905468
"1231","Wellington","2016",2016-11-14 14:00:34,4.030654548,39.64330292
"1232","Wellington","2016",2016-11-14 13:50:50,4.678186303,12.57973957
"1233","Wellington","2016",2016-11-14 13:26:11,4.292119026,16.05687714
"1234","Wellington","2016",2016-11-14 13:21:06,4.52710259,9.028079033
